Order_ID,Product_ID,Product_Name,Category,Price,Quantity,Order_Date,Shipping_Cost,Region,Total_Sale
A10281,P1038,Statement,Home & Kitchen,403.93,5,2025-01-21,8.28,New York,2027.93
A10282,P664,That,Toys,415.95,4,2023-06-17,12.57,New York,1676.37
A10283,P1341,System,Clothing,428.4,5,2023-07-09,13.45,Texas,2155.45
A10284,P1303,Tv,Books,184.12,5,2023-06-29,5.95,Illinois,926.55
A10285,P573,Point,Beauty,290.59,1,2025-02-02,11.75,Texas,302.34
A10286,P538,Attack,Books,438.09,5,2023-12-24,14.52,Ohio,2204.97
A10287,P807,Debate,Home & Kitchen,211.45,3,2024-09-17,7.77,Florida,642.12
A10288,P821,Teacher,Sports,378.71,5,2024-12-04,9.07,Texas,1902.62
A10289,P957,Not,Clothing,141.01,5,2024-04-01,5.31,Illinois,710.36
A10290,P521,Where,Electronics,172.14,3,2024-03-23,1.3,New York,517.72
A10291,P1262,Economy,Toys,231.06,3,2023-05-16,14.3,Ohio,707.48
A10292,P784,Leader,Home & Kitchen,240.04,4,2025-04-18,0.37,Texas,960.53
A10293,P825,Analysis,Sports,134.13,1,2024-10-30,1.91,Ohio,136.04
A10294,P1154,Skill,Electronics,178.22,3,2024-09-15,0.98,California,535.64
A10295,P1124,Protect,Sports,83.61,4,2024-08-14,5.44,Texas,339.88
A10296,P1065,Politics,Home & Kitchen,103.35,3,2024-08-08,11.31,Washington,321.36
A10297,P997,Spring,Clothing,149.46,2,2025-04-24,8.62,Washington,307.54
A10298,P565,Say,Books,457.98,5,2024-07-04,1.19,Illinois,2291.09
A10299,P1281,Bring,Home & Kitchen,70.51,3,2024-02-15,1.61,Texas,213.14
A10300,P684,Most,Toys,392.14,4,2025-02-23,14.2,Texas,1582.76
A10301,P1420,Next,Beauty,85.64,3,2023-12-29,1.52,Illinois,258.44
A10302,P1400,Rise,Home & Kitchen,151.46,4,2024-10-07,8.56,Illinois,614.4
A10303,P936,Common,Sports,321.47,5,2024-06-24,13.29,Florida,1620.64
A10304,P1445,Assume,Beauty,415.69,4,2023-10-22,6.66,Illinois,1669.42
A10305,P1424,Thus,Books,212.69,1,2024-12-09,5.98,Texas,218.67
A10306,P506,Cost,Toys,24.73,2,2023-08-03,1.56,Texas,51.02
A10307,P671,Tonight,Sports,212.7,1,2024-06-07,6.35,California,219.05
A10308,P1278,Add,Sports,85.16,3,2024-09-30,4.68,New York,260.16
A10309,P1405,National,Electronics,42.52,1,2024-11-18,12.27,New York,54.79
A10310,P951,First,Beauty,26.7,4,2024-07-10,10.4,Washington,117.2
A10311,P898,Own,Electronics,18.03,3,2023-09-10,14.31,California,68.4
A10312,P1334,Seat,Home & Kitchen,70.14,1,2023-12-21,11.67,New York,81.81
A10313,P1487,Fight,Books,301.5,1,2024-08-06,11.18,New York,312.68
A10314,P1221,Situation,Clothing,206.11,3,2023-09-23,12.77,Washington,631.1
A10315,P906,Doctor,Books,68.35,3,2024-06-22,14.99,Ohio,220.04
A10316,P1491,Fish,Home & Kitchen,362.96,5,2024-05-31,7.8,Florida,1822.6
A10317,P866,Whose,Beauty,420.59,5,2023-12-11,8.97,Texas,2111.92
A10318,P1264,Question,Books,87.79,5,2024-12-23,12.15,Illinois,451.1
A10319,P1214,So,Toys,140.73,5,2023-09-22,3.45,Ohio,707.1
A10320,P709,Guy,Home & Kitchen,169.58,4,2024-05-13,6.39,Washington,684.71
A10321,P974,Star,Beauty,365.08,5,2023-07-31,5.14,Ohio,1830.54
A10322,P849,Later,Clothing,433.87,4,2023-10-04,3.49,Texas,1738.97
A10323,P1251,Miss,Home & Kitchen,425.14,5,2024-05-13,8.62,Texas,2134.32
A10324,P1170,Into,Sports,249.42,4,2025-02-02,12.65,Ohio,1010.33
A10325,P695,Situation,Books,403.14,5,2024-11-02,12.9,New York,2028.6
A10326,P532,Factor,Home & Kitchen,166.21,3,2025-04-16,6.81,Texas,505.44
A10327,P589,Training,Clothing,52.06,2,2025-03-23,7.25,Washington,111.37
A10328,P577,Machine,Sports,28.24,5,2024-08-16,14.56,Washington,155.76
A10329,P731,Positive,Books,134.78,1,2025-02-21,4.52,Ohio,139.3
A10330,P1294,Everybody,Home & Kitchen,221.13,5,2025-04-25,14.58,New York,1120.23
A10331,P1040,Sort,Beauty,220.5,4,2023-11-07,3.9,California,885.9
A10332,P800,Them,Electronics,198.46,5,2024-10-15,13.42,Ohio,1005.72
A10333,P1285,Discuss,Clothing,162.71,3,2024-03-13,1.98,California,490.11
A10334,P1317,Say,Clothing,170.13,5,2024-07-10,14.49,Illinois,865.14
A10335,P871,Approach,Clothing,323.45,3,2024-03-18,12.32,Illinois,982.67
A10336,P630,South,Clothing,77.5,3,2023-12-14,3.52,California,236.02
A10337,P1417,But,Sports,225.17,5,2023-11-23,2.34,Ohio,1128.19
A10338,P884,Affect,Clothing,304.36,3,2025-05-05,1.78,California,914.86
A10339,P624,Eye,Beauty,320.07,3,2024-11-09,2.08,Ohio,962.29
A10340,P544,Son,Clothing,355.76,5,2023-08-07,6.19,California,1784.99
A10341,P960,By,Home & Kitchen,30.04,3,2024-07-26,11.8,Illinois,101.92
A10342,P1426,Accept,Home & Kitchen,24.74,2,2025-01-28,1.71,New York,51.19
A10343,P1103,Around,Clothing,395.62,3,2023-07-12,10.41,Washington,1197.27
A10344,P877,Institution,Beauty,256.13,3,2023-09-09,14.15,Ohio,782.54
A10345,P1131,Happy,Books,408.25,1,2025-03-15,9.64,New York,417.89
A10346,P554,Material,Toys,121.77,2,2023-06-16,0.17,Illinois,243.71
A10347,P1364,Behavior,Beauty,348.47,3,2024-02-08,1.5,Washington,1046.91
A10348,P958,Woman,Books,229.69,2,2024-09-11,12.65,Texas,472.03
A10349,P824,Hit,Beauty,483.43,4,2024-03-15,3.44,California,1937.16
A10350,P929,There,Home & Kitchen,148.53,4,2025-03-18,4.15,Ohio,598.27
A10351,P959,Condition,Toys,110.63,5,2023-07-16,3.74,California,556.89
A10352,P557,Thank,Electronics,473.75,3,2023-07-26,8.5,Florida,1429.75
A10353,P1457,Prepare,Electronics,19.59,5,2024-11-23,4.38,Washington,102.33
A10354,P1340,Box,Books,24.13,2,2023-11-17,1.19,Florida,49.45
A10355,P881,Campaign,Toys,455.32,1,2024-04-24,5.56,Illinois,460.88
A10356,P1102,Relationship,Beauty,47.99,3,2023-06-26,6.32,Washington,150.29
A10357,P604,Official,Books,269.74,2,2024-09-11,8.87,Florida,548.35
A10358,P541,Easy,Electronics,398.53,2,2023-07-14,13.77,New York,810.83
A10359,P1239,Big,Electronics,170.0,5,2023-09-28,9.19,New York,859.19
A10360,P1201,Bad,Clothing,363.18,2,2023-12-08,8.77,Florida,735.13
A10361,P1156,Surface,Sports,61.57,4,2023-06-16,11.63,New York,257.91
A10362,P575,Loss,Beauty,248.74,4,2024-01-05,9.18,Ohio,1004.14
A10363,P940,Mean,Home & Kitchen,162.79,5,2025-03-22,1.47,Illinois,815.42
A10364,P1458,Executive,Beauty,384.89,4,2024-01-28,9.06,California,1548.62
A10365,P614,This,Home & Kitchen,462.69,4,2024-05-20,3.78,Ohio,1854.54
A10366,P722,Head,Clothing,477.64,5,2023-05-31,11.49,Ohio,2399.69
A10367,P517,List,Books,47.96,5,2024-03-12,15.0,New York,254.8
A10368,P1490,Walk,Books,409.79,4,2024-02-25,12.93,Texas,1652.09
A10369,P739,Offer,Electronics,268.36,2,2023-07-30,7.07,California,543.79
A10370,P1423,Join,Books,349.5,2,2023-05-31,13.7,Ohio,712.7
A10371,P763,Think,Sports,426.12,3,2024-09-16,7.6,Florida,1285.96
A10372,P1162,Strong,Beauty,453.99,5,2025-04-12,14.76,Washington,2284.71
A10373,P1483,Doctor,Beauty,274.07,3,2024-04-01,5.26,Washington,827.47
A10374,P1423,Site,Electronics,159.69,2,2024-04-02,5.59,Florida,324.97
A10375,P1307,Church,Books,6.34,2,2024-05-19,10.39,New York,23.07
A10376,P579,Close,Beauty,244.11,1,2024-03-05,5.59,Washington,249.7
A10377,P1030,Eye,Home & Kitchen,80.24,3,2023-07-14,7.6,California,248.32
A10378,P1391,Senior,Home & Kitchen,69.09,1,2023-08-07,4.27,Washington,73.36
A10379,P1421,Forward,Sports,237.41,3,2025-03-20,4.26,New York,716.49
A10380,P1069,Know,Home & Kitchen,463.91,2,2024-09-26,9.54,California,937.36
A10381,P1292,Line,Home & Kitchen,61.65,3,2023-08-05,9.48,Texas,194.43
A10382,P977,Herself,Home & Kitchen,335.59,4,2024-05-28,2.08,California,1344.44
A10383,P1064,Teach,Clothing,328.04,5,2023-08-10,5.92,Illinois,1646.12
A10384,P1013,Water,Books,141.18,2,2023-06-28,2.05,Washington,284.41
A10385,P1348,Sign,Beauty,275.77,5,2023-09-14,12.94,Texas,1391.79
A10386,P803,Shoulder,Electronics,429.08,4,2024-05-02,6.24,New York,1722.56
A10387,P685,Show,Electronics,365.72,5,2024-05-09,2.1,Texas,1830.7
A10388,P1222,Politics,Sports,398.58,2,2024-06-18,0.79,Texas,797.95
A10389,P720,Song,Beauty,215.47,2,2023-12-22,13.92,Illinois,444.86
A10390,P1389,Sort,Books,27.83,1,2024-07-20,8.29,Ohio,36.12
A10391,P869,Reveal,Home & Kitchen,416.75,2,2023-08-04,4.16,Florida,837.66
A10392,P876,Relate,Books,66.5,5,2024-08-07,12.81,California,345.31
A10393,P1319,Dog,Electronics,305.68,2,2025-04-02,1.34,Florida,612.7
A10394,P541,However,Toys,368.62,3,2024-10-15,12.67,Illinois,1118.53
A10395,P1041,Anything,Sports,6.55,3,2023-10-07,11.06,New York,30.71
A10396,P630,For,Clothing,96.63,3,2025-04-20,10.68,California,300.57
A10397,P939,Control,Electronics,439.98,1,2023-11-02,14.33,Ohio,454.31
A10398,P642,Region,Sports,236.78,4,2023-11-01,10.69,Illinois,957.81
A10399,P1131,Safe,Electronics,402.91,3,2024-12-20,8.09,Ohio,1216.82
A10400,P1364,Range,Books,155.83,3,2024-12-15,4.3,Illinois,471.79
A10401,P1036,Reach,Beauty,291.84,1,2023-09-22,8.25,Ohio,300.09
A10402,P975,Behavior,Home & Kitchen,101.15,4,2025-05-06,13.41,Florida,418.01
A10403,P632,Majority,Books,368.35,2,2025-03-06,6.19,Texas,742.89
A10404,P815,Information,Beauty,483.35,3,2024-02-05,11.99,Washington,1462.04
A10405,P938,Six,Electronics,267.19,2,2024-11-18,0.65,Texas,535.03
A10406,P1040,Prepare,Clothing,417.93,3,2024-11-22,4.46,Illinois,1258.25
A10407,P1445,Box,Electronics,87.8,5,2025-04-06,13.41,Texas,452.41
A10408,P507,Cell,Home & Kitchen,380.97,2,2023-11-24,5.17,Illinois,767.11
A10409,P821,Whom,Toys,11.15,2,2024-08-27,8.37,New York,30.67
A10410,P1052,Record,Electronics,50.49,1,2025-04-08,3.51,California,54.0
A10411,P871,Stock,Electronics,339.49,3,2023-12-04,3.1,California,1021.57
A10412,P634,Center,Electronics,371.43,1,2025-03-11,14.46,Illinois,385.89
A10413,P1377,Street,Home & Kitchen,165.26,2,2023-08-08,0.88,Illinois,331.4
A10414,P768,Serious,Books,458.6,2,2024-09-26,13.46,Illinois,930.66
A10415,P897,Produce,Home & Kitchen,370.68,2,2023-11-07,4.59,Washington,745.95
A10416,P1428,Record,Electronics,442.61,3,2024-06-13,11.73,California,1339.56
A10417,P943,Raise,Clothing,157.66,2,2024-08-09,3.57,New York,318.89
A10418,P1382,Whom,Beauty,335.25,3,2024-08-16,4.37,Florida,1010.12
A10419,P1285,Friend,Toys,494.95,1,2023-10-31,12.74,Illinois,507.69
A10420,P884,Few,Books,404.85,3,2024-05-20,13.02,New York,1227.57
A10421,P1422,Court,Home & Kitchen,486.19,5,2025-01-16,2.23,California,2433.18
A10422,P1472,Less,Sports,414.92,1,2023-11-11,13.15,New York,428.07
A10423,P1288,Actually,Toys,399.82,5,2025-03-26,1.74,Florida,2000.84
A10424,P980,Start,Electronics,395.17,4,2024-03-06,10.04,New York,1590.72
A10425,P1424,Street,Books,350.23,2,2025-03-16,9.63,New York,710.09
A10426,P1321,Safe,Books,418.75,3,2024-08-19,3.25,Ohio,1259.5
A10427,P1480,Where,Home & Kitchen,28.96,4,2023-12-02,13.34,California,129.18
A10428,P530,Local,Toys,267.01,1,2025-01-29,3.04,New York,270.05
A10429,P1246,Table,Books,318.9,3,2024-06-06,14.97,Illinois,971.67
A10430,P636,Fill,Sports,374.18,4,2023-07-11,9.8,Illinois,1506.52
A10431,P1340,If,Electronics,331.56,4,2024-12-21,10.7,Illinois,1336.94
A10432,P1163,Know,Books,270.82,5,2023-06-10,3.93,Illinois,1358.03
A10433,P873,Role,Books,17.77,4,2024-08-11,9.18,Ohio,80.26
A10434,P1440,West,Sports,147.81,5,2025-04-19,2.15,California,741.2
A10435,P1451,Organization,Sports,392.95,3,2023-11-30,0.57,Illinois,1179.42
A10436,P763,Everybody,Clothing,20.79,1,2025-03-29,5.13,Florida,25.92
A10437,P1479,Prove,Beauty,301.84,4,2024-12-18,10.78,Illinois,1218.14
A10438,P916,Actually,Sports,286.43,5,2025-04-17,1.71,Ohio,1433.86
A10439,P1013,Kitchen,Toys,337.51,4,2025-02-02,7.63,California,1357.67
A10440,P696,Young,Sports,377.53,3,2024-10-05,14.86,Ohio,1147.45
A10441,P993,Protect,Books,322.53,5,2023-11-20,12.8,New York,1625.45
A10442,P776,Left,Books,342.99,4,2024-09-05,0.08,Illinois,1372.04
A10443,P1459,Radio,Beauty,11.93,1,2023-12-04,0.64,California,12.57
A10444,P1151,Summer,Beauty,82.54,5,2024-01-14,13.53,Illinois,426.23
A10445,P715,Quality,Electronics,492.74,5,2024-10-03,4.49,California,2468.19
A10446,P935,Miss,Books,431.47,1,2023-11-10,13.83,Texas,445.3
A10447,P931,Fast,Electronics,68.14,3,2023-08-05,3.74,Ohio,208.16
A10448,P1330,Leg,Toys,24.65,5,2024-09-01,2.98,Ohio,126.23
A10449,P1355,Maybe,Books,427.1,2,2024-08-29,7.8,Washington,862.0
A10450,P1168,Month,Sports,218.03,3,2024-01-08,5.04,Ohio,659.13
A10451,P1212,Around,Sports,394.91,4,2023-11-07,12.56,New York,1592.2
A10452,P889,Become,Toys,160.1,2,2025-04-27,0.33,Washington,320.53
A10453,P957,Minute,Electronics,300.3,3,2025-02-02,8.18,Illinois,909.08
A10454,P585,Century,Beauty,308.58,3,2024-11-26,1.3,Florida,927.04
A10455,P1236,Nation,Electronics,377.84,5,2024-05-11,0.79,Ohio,1889.99
A10456,P640,Pull,Sports,381.72,3,2024-12-10,10.13,Florida,1155.29
A10457,P1202,Crime,Clothing,484.56,5,2024-06-20,11.56,Ohio,2434.36
A10458,P954,Fast,Books,162.38,4,2024-02-24,1.57,Texas,651.09
A10459,P859,Issue,Toys,442.73,4,2023-06-09,0.6,California,1771.52
A10460,P1405,Argue,Home & Kitchen,277.31,3,2024-02-26,11.74,Florida,843.67
A10461,P1495,Attention,Sports,260.48,4,2024-06-23,9.45,Ohio,1051.37
A10462,P1005,Born,Sports,265.03,2,2024-12-19,10.11,Illinois,540.17
A10463,P874,His,Books,428.66,1,2024-02-13,10.8,Illinois,439.46
A10464,P842,Investment,Sports,224.2,4,2024-09-15,13.29,Florida,910.09
A10465,P835,Agency,Home & Kitchen,205.49,2,2024-10-26,3.21,Illinois,414.19
A10466,P1300,Quickly,Beauty,423.15,4,2023-10-01,7.67,Washington,1700.27
A10467,P1140,Important,Electronics,428.29,3,2023-09-18,5.36,Illinois,1290.23
A10468,P992,Administration,Toys,40.2,3,2024-08-16,10.36,California,130.96
A10469,P1449,Seem,Toys,15.92,2,2024-02-24,10.12,Illinois,41.96
A10470,P530,Player,Books,341.36,3,2023-12-26,7.1,New York,1031.18
A10471,P820,Growth,Books,343.17,1,2025-05-08,3.14,Texas,346.31
A10472,P1350,Girl,Sports,415.08,1,2024-10-28,1.65,Washington,416.73
A10473,P1301,Develop,Books,456.31,5,2024-10-22,4.44,Illinois,2285.99
A10474,P1032,Create,Home & Kitchen,144.09,5,2023-09-24,1.4,Texas,721.85
A10475,P1246,Serve,Sports,471.65,2,2025-04-03,0.51,Texas,943.81
A10476,P1477,Page,Electronics,447.17,5,2024-07-14,1.01,Texas,2236.86
A10477,P1117,Hear,Electronics,355.57,4,2024-02-28,14.41,New York,1436.69
A10478,P927,Trade,Toys,318.16,4,2023-08-12,10.99,Texas,1283.63
A10479,P1126,Environmental,Home & Kitchen,274.99,2,2024-11-20,7.21,Washington,557.19
A10480,P1334,Crime,Electronics,286.57,5,2025-04-08,13.58,Washington,1446.43
A10481,P773,Heavy,Clothing,122.36,1,2024-04-04,3.14,Washington,125.5
A10482,P832,Us,Books,416.4,5,2024-07-13,5.98,California,2087.98
A10483,P852,Painting,Clothing,21.23,5,2025-03-29,8.6,California,114.75
A10484,P960,Provide,Books,208.83,2,2024-01-08,12.78,Florida,430.44
A10485,P1409,Look,Beauty,206.88,3,2025-03-20,0.3,Illinois,620.94
A10486,P723,Federal,Sports,493.65,4,2024-02-21,3.56,Florida,1978.16
A10487,P654,Toward,Sports,254.25,5,2024-01-26,6.73,Illinois,1277.98
A10488,P1021,Past,Electronics,401.58,4,2023-06-21,3.09,Washington,1609.41
A10489,P888,Tell,Clothing,259.67,3,2024-10-06,6.37,Ohio,785.38
A10490,P1023,Could,Books,14.05,5,2024-04-08,6.24,Texas,76.49
A10491,P1497,Itself,Clothing,434.38,1,2023-12-19,9.39,Texas,443.77
A10492,P893,Space,Sports,401.39,4,2024-10-19,3.73,Ohio,1609.29
A10493,P1476,Green,Clothing,453.12,2,2023-09-10,12.72,Florida,918.96
A10494,P642,Republican,Sports,172.38,2,2025-04-23,14.67,Illinois,359.43
A10495,P720,Evening,Sports,292.13,5,2024-07-19,8.01,Washington,1468.66
A10496,P1421,Five,Sports,237.53,2,2023-07-29,9.55,Texas,484.61
A10497,P660,Skill,Sports,209.14,2,2023-08-16,6.08,New York,424.36
A10498,P611,Expect,Books,287.68,2,2024-01-01,5.17,California,580.53
A10499,P1407,Interview,Sports,491.5,1,2024-06-28,2.75,Washington,494.25
A10500,P1288,Network,Toys,107.19,3,2024-02-11,3.49,Ohio,325.06
A10501,P841,System,Electronics,364.04,2,2024-04-29,5.99,Ohio,734.07
A10502,P965,So,Home & Kitchen,173.76,1,2023-11-30,8.18,Illinois,181.94
A10503,P1414,City,Sports,98.51,5,2024-06-08,1.65,Texas,494.2
A10504,P1080,Marriage,Books,195.41,4,2024-07-25,10.83,New York,792.47
A10505,P587,Media,Home & Kitchen,396.7,1,2023-06-24,3.5,New York,400.2
A10506,P853,Benefit,Home & Kitchen,141.83,1,2024-02-08,8.02,Illinois,149.85
A10507,P813,Artist,Toys,144.71,3,2023-12-11,7.35,Texas,441.48
A10508,P565,Majority,Electronics,175.34,3,2023-05-25,2.05,New York,528.07
A10509,P840,Structure,Sports,162.91,2,2023-10-04,6.14,Ohio,331.96
A10510,P999,Attack,Books,83.63,5,2024-09-19,12.36,Illinois,430.51
A10511,P662,Five,Beauty,436.96,2,2024-03-28,5.3,Florida,879.22
A10512,P982,Cover,Clothing,350.09,2,2023-08-21,2.85,Texas,703.03
A10513,P768,Whether,Home & Kitchen,377.44,4,2023-06-22,0.34,New York,1510.1
A10514,P1195,Night,Electronics,394.11,2,2023-10-05,7.42,New York,795.64
A10515,P728,Budget,Clothing,66.86,5,2025-03-05,6.64,Illinois,340.94
A10516,P1156,Section,Electronics,291.96,1,2024-04-01,2.22,California,294.18
A10517,P1355,Fight,Home & Kitchen,67.9,3,2025-02-25,14.57,Texas,218.27
A10518,P862,Group,Home & Kitchen,491.94,2,2024-11-04,1.05,Washington,984.93
A10519,P1396,Change,Electronics,367.63,2,2024-04-02,9.51,Texas,744.77
A10520,P1335,Travel,Beauty,209.09,2,2024-12-27,10.0,Illinois,428.18
A10521,P1090,Beyond,Books,367.66,2,2024-04-11,11.28,Texas,746.6
A10522,P786,Room,Clothing,498.78,2,2023-05-21,7.1,Illinois,1004.66
A10523,P1250,Listen,Sports,181.74,5,2023-11-14,13.67,Texas,922.37
A10524,P1380,Evening,Clothing,456.79,1,2024-08-03,13.42,Illinois,470.21
A10525,P935,Quite,Beauty,326.67,4,2023-10-24,0.04,Washington,1306.72
A10526,P647,Chance,Home & Kitchen,168.94,2,2023-08-11,7.77,Florida,345.65
A10527,P740,Group,Clothing,168.36,3,2024-09-29,11.88,California,516.96
A10528,P709,Lot,Sports,94.16,2,2025-02-21,9.27,Washington,197.59
A10529,P1410,Government,Sports,60.79,3,2023-09-08,4.24,Illinois,186.61
A10530,P559,Leader,Books,264.2,1,2024-08-21,6.87,New York,271.07
A10531,P1444,What,Electronics,399.57,2,2023-07-18,12.46,New York,811.6
A10532,P1402,Several,Clothing,257.28,5,2024-05-15,4.8,New York,1291.2
A10533,P903,Many,Beauty,97.64,4,2024-07-24,12.94,Texas,403.5
A10534,P921,Star,Home & Kitchen,239.78,3,2024-05-01,9.81,Ohio,729.15
A10535,P1446,Operation,Beauty,44.5,2,2025-03-11,5.58,New York,94.58
A10536,P759,Memory,Electronics,456.91,2,2024-09-10,7.32,Texas,921.14
A10537,P930,Back,Beauty,384.16,1,2024-05-06,2.74,Florida,386.9
A10538,P1107,Player,Books,210.56,1,2024-07-29,5.34,California,215.9
A10539,P1044,Reflect,Toys,217.35,5,2024-02-20,12.59,Washington,1099.34
A10540,P1005,Hear,Sports,493.42,2,2025-02-25,8.64,Texas,995.48
A10541,P1253,Receive,Clothing,194.65,1,2025-04-10,6.56,California,201.21
A10542,P823,Unit,Sports,476.84,4,2024-12-24,0.35,Ohio,1907.71
A10543,P940,True,Home & Kitchen,5.39,2,2024-09-26,0.84,Illinois,11.62
A10544,P1047,Politics,Home & Kitchen,65.47,3,2023-05-22,1.54,Texas,197.95
A10545,P532,Water,Electronics,251.27,1,2024-06-28,9.73,Florida,261.0
A10546,P1465,Until,Beauty,24.59,3,2023-10-03,6.05,Illinois,79.82
A10547,P1066,Board,Toys,66.85,5,2023-07-10,8.02,Florida,342.27
A10548,P1132,System,Toys,68.95,4,2024-12-04,3.14,Illinois,278.94
A10549,P837,Or,Books,208.74,4,2025-02-22,3.33,New York,838.29
A10550,P1306,Law,Books,13.25,5,2023-11-07,10.28,California,76.53
A10551,P1310,Value,Electronics,340.57,1,2024-05-17,3.07,Texas,343.64
A10552,P1317,Congress,Books,256.56,4,2023-09-13,4.05,Ohio,1030.29
A10553,P520,Sea,Sports,467.86,4,2023-12-30,10.91,Texas,1882.35
A10554,P877,Heavy,Home & Kitchen,398.04,3,2024-09-11,14.56,Illinois,1208.68
A10555,P1187,Activity,Books,135.94,1,2024-09-21,9.27,California,145.21
A10556,P907,Place,Books,40.27,5,2023-12-29,14.25,New York,215.6
A10557,P1466,Police,Beauty,117.71,3,2024-03-12,10.15,Ohio,363.28
A10558,P986,Pretty,Sports,118.88,1,2023-10-03,13.55,California,132.43
A10559,P777,Into,Clothing,84.13,5,2024-11-24,8.83,Washington,429.48
A10560,P595,Traditional,Beauty,300.84,3,2024-06-29,8.27,Ohio,910.79
A10561,P994,Chance,Clothing,458.74,4,2025-01-19,9.92,Washington,1844.88
A10562,P684,Represent,Books,260.24,1,2024-09-02,3.21,New York,263.45
A10563,P1385,Our,Home & Kitchen,438.9,4,2023-08-28,9.95,New York,1765.55
A10564,P681,Information,Electronics,107.33,1,2025-04-23,3.87,New York,111.2
A10565,P962,Bank,Electronics,292.83,1,2023-08-21,9.2,Ohio,302.03
A10566,P820,Manage,Books,64.22,1,2023-11-19,5.98,California,70.2
A10567,P1201,Only,Toys,86.27,5,2024-07-14,10.56,Florida,441.91
A10568,P804,Then,Books,204.54,5,2025-01-13,7.18,California,1029.88
A10569,P1270,Local,Beauty,131.26,3,2023-05-22,11.61,Ohio,405.39
A10570,P723,Western,Sports,495.23,1,2023-12-03,6.75,New York,501.98
A10571,P945,Cup,Clothing,438.22,3,2023-09-22,2.94,New York,1317.6
A10572,P954,Possible,Sports,196.31,3,2024-12-07,7.38,Florida,596.31
A10573,P1483,Market,Home & Kitchen,460.16,4,2023-05-26,11.56,California,1852.2
A10574,P1359,Never,Sports,321.07,4,2024-01-21,10.66,Ohio,1294.94
A10575,P1190,Democrat,Books,492.25,5,2024-09-24,14.79,Illinois,2476.04
A10576,P972,Control,Sports,40.4,3,2023-08-04,6.86,California,128.06
A10577,P1247,Assume,Home & Kitchen,480.54,5,2025-03-14,5.75,California,2408.45
A10578,P1194,Star,Beauty,269.97,3,2024-04-18,9.22,Florida,819.13
A10579,P577,Full,Books,365.35,3,2024-04-02,1.38,Ohio,1097.43
A10580,P987,Door,Home & Kitchen,35.91,2,2023-11-25,5.56,New York,77.38
A10581,P1384,World,Beauty,489.41,5,2024-09-30,0.18,Florida,2447.23
A10582,P1450,Number,Sports,35.96,2,2023-12-28,3.86,Washington,75.78
A10583,P1474,Natural,Toys,66.25,5,2024-08-29,12.91,Ohio,344.16
A10584,P646,Dream,Home & Kitchen,205.48,2,2024-01-07,7.42,California,418.38
A10585,P1370,Consumer,Books,30.33,1,2024-12-18,14.18,New York,44.51
A10586,P1052,Great,Electronics,428.76,1,2023-09-11,3.16,Washington,431.92
A10587,P1055,Five,Toys,444.35,4,2024-06-07,0.84,California,1778.24
A10588,P881,Wear,Toys,109.48,5,2025-04-19,4.09,Florida,551.49
A10589,P952,Poor,Toys,279.21,5,2024-07-05,0.5,Washington,1396.55
A10590,P1033,Magazine,Books,494.63,2,2023-09-29,10.73,Florida,999.99
A10591,P752,Nothing,Electronics,278.38,4,2023-07-31,3.8,California,1117.32
A10592,P740,Guess,Clothing,29.94,2,2024-04-07,1.26,Washington,61.14
A10593,P651,Civil,Home & Kitchen,366.34,5,2023-08-12,10.94,California,1842.64
A10594,P1390,Contain,Beauty,444.42,4,2024-01-15,3.25,Florida,1780.93
A10595,P857,Teach,Clothing,11.68,4,2024-03-18,5.45,California,52.17
A10596,P648,New,Books,167.71,2,2024-02-08,8.29,Texas,343.71
A10597,P509,Expert,Beauty,252.66,4,2023-12-25,14.3,Illinois,1024.94
A10598,P738,Nice,Books,20.73,5,2024-05-28,2.16,Washington,105.81
A10599,P974,Allow,Home & Kitchen,396.98,5,2023-12-24,9.15,Texas,1994.05
A10600,P1235,Policy,Toys,433.51,4,2024-07-05,6.25,California,1740.29
A10601,P1194,Success,Beauty,142.0,1,2024-01-19,10.0,Florida,152.0
A10602,P691,Opportunity,Beauty,42.59,3,2024-11-28,14.92,Washington,142.69
A10603,P977,Take,Clothing,369.88,3,2024-04-22,7.28,Florida,1116.92
A10604,P1463,Course,Electronics,161.38,5,2024-07-19,5.61,New York,812.51
A10605,P778,Sea,Sports,8.28,5,2024-11-27,5.08,Ohio,46.48
A10606,P604,Song,Clothing,109.2,4,2025-03-14,13.36,Texas,450.16
A10607,P611,Night,Books,243.21,3,2024-10-17,14.1,New York,743.73
A10608,P806,Within,Clothing,69.11,5,2024-03-18,9.81,Texas,355.36
A10609,P1184,Once,Beauty,230.88,5,2023-07-06,13.7,Illinois,1168.1
A10610,P1126,Wide,Sports,94.57,4,2024-11-05,10.14,Florida,388.42
A10611,P898,Drive,Toys,133.63,1,2023-09-21,8.69,Washington,142.32
A10612,P1462,Among,Home & Kitchen,80.72,5,2024-04-19,0.67,Washington,404.27
A10613,P1150,Least,Clothing,206.81,2,2024-10-31,6.55,California,420.17
A10614,P927,This,Sports,488.87,2,2023-08-19,11.52,California,989.26
A10615,P1449,Seat,Beauty,225.42,3,2024-03-04,0.76,California,677.02
A10616,P906,Idea,Electronics,397.58,2,2024-08-01,3.75,New York,798.91
A10617,P897,Human,Sports,202.82,4,2024-08-01,13.32,Ohio,824.6
A10618,P1426,First,Sports,303.83,3,2025-03-24,6.78,New York,918.27
